ICRISAT_ac,Table_name,Mission_co,Collectors,Alternate_,Local_name,Species_nu,Cultivar_n,Biological,Donor_coop,Donor_coun,Date_recei,Date_of_co,Source_cou,Province,Location,Latitude,Longitude,Elevation,Genus,Species,Sauthor,Subsp
39382,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 4896,Etebele,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Welega,Gimbi,9.16,35.830002,1850,Sorghum,bicolor,(L.) Moench,bicolor
39383,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 4898; AA-9,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Welega,Gimbi,9.16,35.830002,1850,Sorghum,bicolor,(L.) Moench,bicolor
12145,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,PI 330861; P 569,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-1975,USA,09/19/2002,,ETH,Welega,Gimbi,9.16,35.830002,1850,Sorghum,bicolor,(L.) Moench,bicolor
11077,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,Col. No. 122 B; PI 329319,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Shewa,Ambo 10W near Guder,9.18,38.330002,2100,Sorghum,bicolor,(L.) Moench,bicolor
11078,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,Col. No. 123 B; PI 329320,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Shewa,Ambo 10W near Guder,9.18,38.330002,2100,Sorghum,bicolor,(L.) Moench,bicolor
11079,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,Col. No. 124 B; PI 329321,,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Shewa,Ambo 10W near Guder,9.18,38.330002,2100,Sorghum,bicolor,(L.) Moench,bicolor
11080,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,Col. No. 127 B; PI 329323,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Shewa,Ambo 3W near Guder,9.18,38.330002,2400,Sorghum,bicolor,(L.) Moench,bicolor
12104,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,Col. No. P-528; PI 330820,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Welega,Arjo; Nekempte,9.21,36.689999,0,Sorghum,bicolor,(L.) Moench,bicolor
12110,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,Col. No. P-534; PI 330826,,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Welega,Arjo; Nekempte,9.21,36.689999,0,Sorghum,bicolor,(L.) Moench,bicolor
12134,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,Col. No. P-558; PI 330850,,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Welega,Arjo; Nekempte,9.21,36.689999,0,Sorghum,bicolor,(L.) Moench,bicolor
12149,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,Col. No. P-573; PI 330865,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Welega,Arjo; Nekempte,9.21,36.689999,0,Sorghum,bicolor,(L.) Moench,bicolor
14679,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
14680,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
14681,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
14682,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
14683,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
14684,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
14685,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
14686,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
37734,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 403; Sum QC 1712 USA,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
37735,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 406; # 31C Arbereft,,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
37736,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 407; Col DZ-6403-81,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
37811,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 559; 69-S-162,Netch muyera,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
37898,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 783; 69-S-18,Netchwegare,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Babile; Gursum,9.21,42.330002,0,Sorghum,bicolor,(L.) Moench,bicolor
11642,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,Col. No. R-350; PI 329920,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
14648,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
14657,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
14660,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37722,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 293; 26-B,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37723,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 294,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37756,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 444,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37757,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 447; R-157-E,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37806,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 550; # 18A,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37807,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 550-1; # 18A,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37808,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 553,Carpicorn,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37812,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 570; # 18 A,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37832,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 621; P-88-E,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37850,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 653; R-115-E,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37851,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 657,,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37852,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 658; S-61-2,Ahiya tinkiah,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37879,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 712,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37899,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 785; # 20,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37900,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 786; F63 hybrid,Dekalf,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37901,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 787,Hirna,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37902,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 787-1,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37905,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 793; 69-S-16,Netch dasola,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37954,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 1016; 69-S-15,Netch dasola,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37955,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 1016-1; 69-S-15,Netch dasola,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37959,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 1041; 69-5-138,Key muyera,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37973,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 1133; Debesso 356,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37975,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 1145; # 16,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
37976,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 1146; 69-S-152,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
38002,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 1325,,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Hirna,9.21,41.09,0,Sorghum,bicolor,(L.) Moench,bicolor
12560,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,MN 698; PI 148113,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-1436,USA,10/11/1978,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38146,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 1911,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38157,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 1989,,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38158,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 1989-1,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38235,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2251,,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38236,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2258,,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38237,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2261,,3560,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38238,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2261-1,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38239,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2265,,3560,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38240,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2266,,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38241,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2266-1,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38242,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2283,,3560,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38243,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2284,,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38330,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2502; BG 91,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38331,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2503; BG 92,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38332,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2506; BG 95,Deslie,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38334,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2509; BG 98,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38335,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2510; BG 99,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38336,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2511; BG 100,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38337,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2512; BG 101,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38338,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2512; BG 101-1,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38339,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2512; BG 101-2,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38340,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2513; BG 102,Gebabie,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38341,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2514; BG 103,,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38342,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2515; BG 104,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38343,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2516; BG 105,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38423,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2604; BG 193,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38424,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2604; BG 193 A-3,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38425,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2604; BG 193 B-1,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38426,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2605; BG 194,,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38427,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2606; BG 195,Abdullate,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38428,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2607; BG 196,Kei massugi,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38429,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2607; BG 196-1,Kei massugi,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38430,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2608; BG 197,,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38431,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2609; BG 198,Nech massugi,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38432,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2611; BG 200,Hafu kagne,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38433,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2613; BG 202,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38434,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2614; BG 203,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38435,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 2615; BG 204,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38651,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 3483,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38652,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 3485,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38653,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 3487,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38654,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 3488,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38655,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 3489,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
38656,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,ET 3491,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0264,ETH,07/18/1975,,ETH,Hararghe,Chercher & Adal,9.23,41.16,0,Sorghum,bicolor,(L.) Moench,bicolor
